,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
90,EPIC 201546283,2MASS J11260363+0113505,EPIC 201546283.01,K2-27 b,171.515165,0.0,11h26m03.64s,1.2307379999999999,0.0,+01d13m50.7s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,5247.0,,,0.0,,,,,,,,,,0.81,,,0.0,,,,,12.427999999999999,,0.0,13.505999999999998,0.07,0.0,12.644,0.02,0.0,,,,13.039000000000001,0.02,0.0,12.367,0.02,0.0,12.165999999999999,0.05,0.0,,,,11.157,0.024,0.0,10.794,0.028999999999999998,0.0,10.704,0.024,0.0,10.606,0.023,0.0,10.663,0.02,0.0,10.534,0.09300000000000001,0.0,8.311,,-1.0,0.862,0.073,0.0,0.363,0.038,0.0,0.09,0.038,0.0,0.45299999999999996,0.034,0.0,,,6.7714021,,,0,2456812.845,,,0,0.282,,,0.0,0.1195833,,,0.0,,,,,0.5,,,0.0,,,,,0.04922,,,0.0,0.418,,,0.0,4.68,,,0.0,,,,,1
91,EPIC 201549860,2MASS J11202473+0117094,EPIC 201549860.01,K2-35 c,170.103081,0.0,11h20m24.74s,1.2859559999999999,0.0,+01d17m09.4s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,4326.0,,,0.0,,,,,,,,,,0.67,,,0.0,,,,,13.917,,0.0,15.556,0.06,0.0,14.35,0.06,0.0,,,,14.98,0.07,0.0,13.86,0.03,0.0,13.462,0.05,0.0,,,,12.144,0.024,0.0,11.564,0.024,0.0,11.423,0.021,0.0,11.383,0.023,0.0,11.464,0.021,0.0,11.599,0.248,0.0,8.966000000000001,,-1.0,1.19,0.078,0.0,0.58,0.034,0.0,0.141,0.032,0.0,0.721,0.032,0.0,,,5.6089465,,,0,2456812.116,,,0,0.0889,,,0.0,0.07666669999999999,,,0.0,,,,,0.54,,,0.0,,,,,0.027719999999999998,,,0.0,0.19399999999999998,,,0.0,2.17,,,0.0,,,,,1
92,EPIC 201549860,2MASS J11202473+0117094,EPIC 201549860.02,K2-35 b,170.103081,0.0,11h20m24.74s,1.2859559999999999,0.0,+01d17m09.4s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,4326.0,,,0.0,,,,,,,,,,0.67,,,0.0,,,,,13.917,,0.0,15.556,0.06,0.0,14.35,0.06,0.0,,,,14.98,0.07,0.0,13.86,0.03,0.0,13.462,0.05,0.0,,,,12.144,0.024,0.0,11.564,0.024,0.0,11.423,0.021,0.0,11.383,0.023,0.0,11.464,0.021,0.0,11.599,0.248,0.0,8.966000000000001,,-1.0,1.19,0.078,0.0,0.58,0.034,0.0,0.141,0.032,0.0,0.721,0.032,0.0,,,2.3996463,,,0,2456810.59,,,0,0.0436,,,0.0,0.0733333,,,0.0,,,,,0.26,,,0.0,,,,,0.01855,,,0.0,0.136,,,0.0,1.52,,,0.0,,,,,1
93,EPIC 201556134,2MASS J11514201+0122469,EPIC 201556134.01,,177.925108,0.0,11h51m42.03s,1.379641,0.0,+01d22m46.7s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,1,1.0,,,,,,,,,4767.0,,,0.0,,,,,,,,,,0.73,,,0.0,,,,,14.293,,0.0,15.482000000000001,0.09,0.0,14.597000000000001,0.05,0.0,,,,15.001,0.06,0.0,14.274000000000001,0.06,0.0,13.99,0.09,0.0,,,,12.82,0.024,0.0,12.35,0.023,0.0,12.200999999999999,0.028999999999999998,0.0,12.202,0.024,0.0,12.252,0.024,0.0,11.482000000000001,0.21100000000000002,0.0,8.932,,-1.0,0.885,0.10300000000000001,0.0,0.47,0.033,0.0,0.149,0.037000000000000005,0.0,0.619,0.038,0.0,,,12.726743,,,0,2456822.0,,,0,0.0579,,,0.0,0.16166670000000002,,,0.0,,,,,0.26,,,0.0,,,,,0.02141,,,0.0,0.17,,,0.0,1.91,,,0.0,,,,,1
94,EPIC 201563164,,EPIC 201563164.01,,177.140024,0.0,11h48m33.61s,1.483144,0.0,+01d28m59.3s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,1,1.0,,,,,,,,,46696.0,,,0.0,,,,,,,,,,17.27,,,0.0,,,,,17.292,,0.0,,,,,,,16.969,0.008,0.0,17.029,0.004,0.0,17.38,0.005,0.0,17.605,0.006,0.0,17.84,0.018000000000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18746328,,,0,2456810.308,,,0,1.32,,,0.0,0.0445833,,,0.0,,,,,0.9,,,0.0,,,,,0.1236,,,0.0,19.359,,,0.0,217.0,,,0.0,,,,,1
95,EPIC 201565013,2MASS J11475812+0130368,EPIC 201565013.01,,176.992193,0.0,11h47m58.13s,1.510249,0.0,+01d30m36.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,3720.0,,,0.0,,,,,,,,,,0.5,,,0.0,,,,,16.907,,0.0,,,,,,,20.796999999999997,0.057,0.0,18.23,0.006999999999999999,0.0,16.94,0.006,0.0,16.34,0.006,0.0,16.019000000000002,0.006999999999999999,0.0,14.777000000000001,0.04,0.0,14.114,0.046,0.0,14.084000000000001,0.073,0.0,13.937999999999999,0.027000000000000003,0.0,13.874,0.04,0.0,12.120999999999999,,-1.0,8.922,,-1.0,,,,0.6629999999999999,0.061,0.0,0.03,0.086,0.0,0.693,0.083,0.0,,,8.6382631,,,0,2456811.428,,,0,2.43,,,0.0,0.07875,,,0.0,,,,,0.8,,,0.0,,,,,0.162,,,0.0,0.7609999999999999,,,0.0,8.53,,,0.0,,,,,1
96,EPIC 201577035,2MASS J11282927+0141264,EPIC 201577035.01,K2-10 b,172.121957,0.0,11h28m29.27s,1.690636,0.0,+01d41m26.3s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,5454.0,,,0.0,,,,,,,,,,0.86,,,0.0,,,,,12.296,,0.0,13.138,0.11,0.0,12.418,0.02,0.0,,,,12.698,0.04,0.0,12.207,0.03,0.0,12.124,0.2,0.0,,,,11.059000000000001,0.023,0.0,10.75,0.022000000000000002,0.0,10.645,0.021,0.0,10.638,0.023,0.0,10.692,0.021,0.0,10.546,0.095,0.0,8.92,,-1.0,0.72,0.11199999999999999,0.0,0.309,0.032,0.0,0.105,0.03,0.0,0.414,0.031,0.0,,,19.307107,,,0,2456819.577,,,0,0.165,,,0.0,0.15833329999999998,,,0.0,,,,,0.4,,,0.0,,,,,0.03726,,,0.0,0.342,,,0.0,3.83,,,0.0,,,,,1
97,EPIC 201577112,2MASS J11505015+0141307,EPIC 201577112.01,,177.708932,0.0,11h50m50.14s,1.6918669999999998,0.0,+01d41m30.7s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,1,1.0,,,,,,,,,3508.0,,,0.0,,,,,,,,,,0.4,,,0.0,,,,,16.1,,0.0,,,,,,,,,,,,,,,,,,,,,,13.852,0.027999999999999997,0.0,13.234000000000002,0.023,0.0,12.995,0.034,0.0,,,,,,,,,,,,,,,,0.618,0.036000000000000004,0.0,0.239,0.040999999999999995,0.0,0.857,0.044000000000000004,0.0,,,22.197992,,,0,2456826.004,,,0,1.52,,,0.0,0.1058333,,,0.0,,,,,0.14,,,0.0,,,,,0.112,,,0.0,0.47600000000000003,,,0.0,5.34,,,0.0,,,,,1
98,EPIC 201588420,2MASS J11234426+0151502,EPIC 201588420.01,,170.934451,0.0,11h23m44.27s,1.863959,0.0,+01d51m50.3s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,1,1.0,,,,,,,,,4671.0,,,0.0,,,,,,,,,,0.72,,,0.0,,,,,13.311,,0.0,14.618,0.08,0.0,13.625,0.02,0.0,,,,14.21,0.04,0.0,13.24,0.03,0.0,12.925999999999998,0.05,0.0,,,,11.754000000000001,0.026000000000000002,0.0,11.249,0.024,0.0,11.122,0.019,0.0,11.075,0.023,0.0,11.142999999999999,0.02,0.0,11.368,0.195,0.0,8.927,,-1.0,0.993,0.08199999999999999,0.0,0.505,0.035,0.0,0.127,0.031,0.0,0.632,0.032,0.0,,,3.2908998,,,0,2456813.49,,,0,0.0406,,,0.0,0.04,,,0.0,,,,,0.18,,,0.0,,,,,0.01804,,,0.0,0.14,,,0.0,1.57,,,0.0,,,,,1
99,EPIC 201596316,2MASS J11161006+0159128,EPIC 201596316.01,K2-11 b,169.042002,0.0,11h16m10.08s,1.9868400000000002,0.0,+01d59m12.6s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,5133.0,,,0.0,,,,,,,,,,0.78,,,0.0,,,,,13.151,,0.0,14.214,0.11,0.0,13.386,0.09,0.0,,,,13.785,0.07,0.0,13.139000000000001,0.12,0.0,12.88,0.1,0.0,,,,11.865,0.023,0.0,11.458,0.024,0.0,11.347000000000001,0.022000000000000002,0.0,11.302,0.023,0.0,11.375,0.021,0.0,11.297,0.188,0.0,8.824,,-1.0,0.828,0.142,0.0,0.40700000000000003,0.033,0.0,0.111,0.033,0.0,0.518,0.032,0.0,,,39.863566,,,0,2456829.855,,,0,0.0834,,,0.0,0.2141667,,,0.0,,,,,0.39,,,0.0,,,,,0.02625,,,0.0,0.22,,,0.0,2.47,,,0.0,,,,,1
100,EPIC 201596733,2MASS J11224298+0159359,EPIC 201596733.01,,170.679099,0.0,11h22m42.98s,1.9932759999999998,0.0,+01d59m35.8s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,3547.0,,,0.0,,,,,,,,,,0.42,,,0.0,,,,,14.284,,0.0,16.67,0.08,0.0,15.142999999999999,0.02,0.0,,,,15.953,0.06,0.0,14.597999999999999,0.02,0.0,13.569,0.06,0.0,,,,11.668,0.027000000000000003,0.0,11.06,0.024,0.0,10.763,0.019,0.0,10.684000000000001,0.024,0.0,10.610999999999999,0.021,0.0,10.397,0.08900000000000001,0.0,8.622,,-1.0,1.527,0.08199999999999999,0.0,0.608,0.036000000000000004,0.0,0.297,0.031,0.0,0.905,0.033,0.0,,,2.8964139,,,0,2456812.108,,,0,0.289,,,0.0,0.0679167,,,0.0,,,,,0.4,,,0.0,,,,,0.04958,,,0.0,0.21899999999999997,,,0.0,2.45,,,0.0,,,,,1
101,EPIC 201606542,2MASS J11211485+0208398,EPIC 201606542.01,,170.311881,0.0,11h21m14.85s,2.1444259999999997,0.0,+02d08m39.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,5208.0,,,0.0,,,,,,,,,,0.8,,,0.0,,,,,11.923,,0.0,13.001,0.02,0.0,12.164000000000001,0.04,0.0,,,,12.534,0.02,0.0,11.892999999999999,0.01,0.0,11.661,0.03,0.0,,,,10.675999999999998,0.023,0.0,10.29,0.021,0.0,10.191,0.021,0.0,10.136000000000001,0.023,0.0,10.184,0.02,0.0,10.047,0.065,0.0,8.568999999999999,,-1.0,0.8370000000000001,0.045,0.0,0.386,0.031,0.0,0.099,0.03,0.0,0.485,0.031,0.0,,,0.44433632,,,0,2456810.638,,,0,0.0134,,,0.0,0.03,,,0.0,,,,,0.29,,,0.0,,,,,0.01068,,,0.0,0.09,,,0.0,1.01,,,0.0,,,,,1
102,EPIC 201613023,2MASS J11324609+0214415,EPIC 201613023.01,K2-12 b,173.192036,0.0,11h32m46.09s,2.244884,0.0,+02d14m41.6s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,5615.0,,,0.0,,,,,,,,,,0.92,,,0.0,,,,,12.137,,0.0,12.99,0.09,0.0,12.258,0.01,0.0,,,,12.56,0.03,0.0,12.045,0.03,0.0,11.955,0.08,0.0,,,,10.982999999999999,0.023,0.0,10.712,0.023,0.0,10.605,0.024,0.0,10.582,0.024,0.0,10.630999999999998,0.021,0.0,10.589,0.095,0.0,8.982000000000001,,-1.0,0.732,0.091,0.0,0.271,0.033,0.0,0.107,0.033,0.0,0.37799999999999995,0.033,0.0,,,8.2824161,,,0,2456815.371,,,0,0.0453,,,0.0,0.1733333,,,0.0,,,,,0.19,,,0.0,,,,,0.01927,,,0.0,0.191,,,0.0,2.14,,,0.0,,,,,1
103,EPIC 201617985,2MASS J11575801+0219172,EPIC 201617985.01,,179.491659,0.0,11h57m58.00s,2.3214759999999997,0.0,+02d19m17.3s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,3748.0,,,0.0,,,,,,,,,,0.51,,,0.0,,,,,14.11,,0.0,16.336,0.02,0.0,14.863,0.05,0.0,,,,15.668,0.06,0.0,14.283,0.08,0.0,13.442,0.09,0.0,,,,11.719000000000001,0.024,0.0,11.094000000000001,0.035,0.0,10.9,0.019,0.0,10.748,0.022000000000000002,0.0,10.715,0.021,0.0,10.782,0.122,0.0,8.804,,-1.0,1.473,0.054000000000000006,0.0,0.625,0.042,0.0,0.19399999999999998,0.04,0.0,0.8190000000000001,0.031,0.0,,,7.28131,,,0,2456812.64,,,0,0.116,,,0.0,0.05458330000000001,,,0.0,,,,,0.47,,,0.0,,,,,0.03172,,,0.0,0.17,,,0.0,1.9,,,0.0,,,,,1
104,EPIC 201629650,2MASS J11203732+0230097,EPIC 201629650.01,K2-13 b,170.155528,0.0,11h20m37.33s,2.502696,0.0,+02d30m09.7s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,5508.0,,,0.0,,,,,,,,,,0.88,,,0.0,,,,,12.727,,0.0,13.609000000000002,0.03,0.0,12.901,0.04,0.0,,,,13.193,0.03,0.0,12.727,0.01,0.0,12.527999999999999,0.06,0.0,,,,11.571,0.026000000000000002,0.0,11.26,0.024,0.0,11.169,0.026000000000000002,0.0,11.15,0.022000000000000002,0.0,11.185,0.021,0.0,11.093,0.155,0.0,8.818999999999999,,-1.0,0.708,0.05,0.0,0.311,0.035,0.0,0.091,0.035,0.0,0.402,0.037000000000000005,0.0,,,40.062771,,,0,2456812.522,,,0,0.0565,,,0.0,0.25875,,,0.0,,,,,0.0,,,0.0,,,,,0.02138,,,0.0,0.204,,,0.0,2.29,,,0.0,,,,,1
105,EPIC 201635569,2MASS J11521368+0235390,EPIC 201635569.01,K2-14 b,178.057026,0.0,11h52m13.69s,2.594245,0.0,+02d35m39.3s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,3879.0,,,0.0,,,,,,,,,,0.56,,,0.0,,,,,15.547,,0.0,17.736,0.16,0.0,16.31,0.07,0.0,,,,17.074,0.07,0.0,15.642000000000001,0.06,0.0,14.892999999999999,0.08,0.0,,,,13.415999999999999,0.027000000000000003,0.0,12.772,0.021,0.0,12.610999999999999,0.031,0.0,12.53,0.024,0.0,12.569,0.026000000000000002,0.0,11.907,,-1.0,8.967,,-1.0,1.426,0.175,0.0,0.644,0.034,0.0,0.161,0.037000000000000005,0.0,0.805,0.040999999999999995,0.0,,,8.3688168,,,0,2456811.447,,,0,1.18,,,0.0,0.105,,,0.0,,,,,0.83,,,0.0,,,,,0.1142,,,0.0,0.593,,,0.0,6.65,,,0.0,,,,,1
106,EPIC 201637175,2MASS J11175587+0237086,EPIC 201637175.01,HATS-14 b,169.48281799999998,0.0,11h17m55.88s,2.6190700000000002,0.0,+02d37m08.7s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,1,1.0,,,,,,,,,3892.0,,,0.0,,,,,,,,,,0.57,,,0.0,,,,,14.927999999999999,,0.0,17.042,0.09,0.0,15.597000000000001,0.05,0.0,,,,,,,,,,,,,,,,12.725999999999999,0.024,0.0,12.088,0.03,0.0,11.924000000000001,0.026000000000000002,0.0,11.722999999999999,0.022000000000000002,0.0,11.703,0.022000000000000002,0.0,11.802,0.284,0.0,9.027999999999999,,-1.0,1.445,0.10300000000000001,0.0,0.638,0.038,0.0,0.16399999999999998,0.04,0.0,0.802,0.035,0.0,,,0.38107852,,,0,2456810.358,,,0,0.558,,,0.0,0.0304167,,,0.0,,,,,0.5,,,0.0,,,,,0.07119,,,0.0,0.41100000000000003,,,0.0,4.61,,,0.0,,,,,1
107,EPIC 201647718,2MASS J11141982+0246508,EPIC 201647718.01,K2-47 b,168.582603,0.0,11h14m19.82s,2.780711,0.0,+02d46m50.6s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,4810.0,,,0.0,,,,,,,,,,0.73,,,0.0,,,,,13.770999999999999,,0.0,14.98,0.15,0.0,14.085,0.11,0.0,,,,14.485,0.07,0.0,13.779000000000002,0.08,0.0,13.464,0.07,0.0,,,,12.295,0.023,0.0,11.856,0.026000000000000002,0.0,11.735,0.027000000000000003,0.0,11.7,0.022000000000000002,0.0,11.759,0.022000000000000002,0.0,11.742,0.273,0.0,8.902000000000001,,-1.0,0.895,0.18600000000000003,0.0,0.439,0.035,0.0,0.121,0.037000000000000005,0.0,0.56,0.035,0.0,,,31.646306,,,0,2456825.694,,,0,0.1,,,0.0,0.20541669999999998,,,0.0,,,,,0.12,,,0.0,,,,,0.02791,,,0.0,0.226,,,0.0,2.53,,,0.0,,,,,1
108,EPIC 201650711,2MASS J11281055+0249370,EPIC 201650711.01,,172.044052,0.0,11h28m10.57s,2.826891,0.0,+02d49m36.8s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,3982.0,,,0.0,,,,,,,,,,0.59,,,0.0,,,,,12.254000000000001,,0.0,14.215,0.02,0.0,12.814,0.03,0.0,,,,13.612,0.02,0.0,12.248,0.05,0.0,11.672,0.21,0.0,,,,10.187999999999999,0.028999999999999998,0.0,9.581,0.038,0.0,9.309,0.024,0.0,9.157,0.021,0.0,9.163,0.021,0.0,9.065,0.036000000000000004,0.0,8.365,0.35200000000000004,0.0,1.401,0.036000000000000004,0.0,0.607,0.048,0.0,0.272,0.045,0.0,0.879,0.038,0.0,,,0.25967056,,,0,2456810.441,,,0,0.0132,,,0.0,0.0208333,,,0.0,,,,,0.11,,,0.0,,,,,0.01095,,,0.0,0.066,,,0.0,0.742,,,0.0,,,,,1
109,EPIC 201677835,2MASS J11442963+0316205,EPIC 201677835.01,K2-48 b,176.123545,0.0,11h44m29.65s,3.272425,0.0,+03d16m20.7s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,4728.0,,,0.0,,,,,,,,,,0.72,,,0.0,,,,,14.019,,0.0,15.288,0.07,0.0,14.277000000000001,0.03,0.0,,,,14.788,0.05,0.0,13.902000000000001,0.03,0.0,13.689,0.05,0.0,,,,12.43,0.021,0.0,11.902999999999999,0.025,0.0,11.838,0.027000000000000003,0.0,11.742,0.022000000000000002,0.0,11.815,0.023,0.0,11.148,0.174,0.0,8.318,,-1.0,1.011,0.076,0.0,0.527,0.033,0.0,0.065,0.037000000000000005,0.0,0.5920000000000001,0.034,0.0,,,20.507693,,,0,2456817.482,,,0,0.124,,,0.0,0.14875,,,0.0,,,,,0.7,,,0.0,,,,,0.03444,,,0.0,0.248,,,0.0,2.78,,,0.0,,,,,1
110,EPIC 201683540,2MASS J11165158+0321497,EPIC 201683540.01,,169.21496399999998,0.0,11h16m51.59s,3.3638739999999996,0.0,+03d21m49.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,1,1.0,,,,,,,,,4166.0,,,0.0,,,,,,,,,,0.64,,,0.0,,,,,14.956,,0.0,16.808,0.37,0.0,15.534,0.18,0.0,,,,16.073,0.06,0.0,15.036,0.14,0.0,14.477,0.13,0.0,,,,13.069,0.026000000000000002,0.0,12.507,0.027000000000000003,0.0,12.347000000000001,0.03,0.0,12.224,0.023,0.0,12.258,0.024,0.0,11.918,,-1.0,8.354,,-1.0,1.274,0.41100000000000003,0.0,0.562,0.037000000000000005,0.0,0.16,0.04,0.0,0.722,0.04,0.0,,,1.9611469,,,0,2456812.176,,,0,0.727,,,0.0,0.05541669999999999,,,0.0,,,,,0.78,,,0.0,,,,,0.08768,,,0.0,0.529,,,0.0,5.93,,,0.0,,,,,1
111,EPIC 201690311,2MASS J11491686+0328318,EPIC 201690311.01,K2-49 b,177.320206,0.0,11h49m16.85s,3.475569,0.0,+03d28m32.0s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,4329.0,,,0.0,,,,,,,,,,0.67,,,0.0,,,,,15.288,,0.0,17.143,0.15,0.0,15.668,0.08,0.0,,,,16.402,0.03,0.0,15.185,0.03,0.0,14.81,0.06,0.0,,,,13.463,0.026000000000000002,0.0,12.873,0.025,0.0,12.729000000000001,0.03,0.0,12.704,0.024,0.0,12.765,0.027999999999999997,0.0,11.843,,-1.0,8.895,,-1.0,1.475,0.17,0.0,0.59,0.036000000000000004,0.0,0.14400000000000002,0.039,0.0,0.7340000000000001,0.04,0.0,,,2.7706297,,,0,2456812.793,,,0,0.213,,,0.0,0.09958330000000001,,,0.0,,,,,0.62,,,0.0,,,,,0.04378,,,0.0,0.3,,,0.0,3.36,,,0.0,,,,,1
112,EPIC 201713348,2MASS J11174778+0351590,EPIC 201713348.01,K2-36 c,169.449073,0.0,11h17m47.78s,3.866393,0.0,+03d51m59.0s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,4886.0,,,0.0,,,,,,,,,,0.74,,,0.0,,,,,11.530999999999999,,0.0,12.569,0.37799999999999995,0.0,11.8,0.03,0.0,,,,12.354000000000001,0.05,0.0,11.458,0.01,0.0,11.179,0.08,0.0,,,,10.033999999999999,0.022000000000000002,0.0,9.549,0.021,0.0,9.454,0.025,0.0,9.402000000000001,0.023,0.0,9.45,0.02,0.0,9.351,0.040999999999999995,0.0,8.84,0.49200000000000005,0.0,0.843,0.442,0.0,0.485,0.03,0.0,0.095,0.033,0.0,0.58,0.033,0.0,,,5.3408934,,,0,2456812.84,,,0,0.121,,,0.0,0.049583300000000004,,,0.0,,,,,0.72,,,0.0,,,,,0.03457,,,0.0,0.252,,,0.0,2.82,,,0.0,,,,,1
113,EPIC 201713348,2MASS J11174778+0351590,EPIC 201713348.02,K2-36 b,169.449073,0.0,11h17m47.78s,3.866393,0.0,+03d51m59.0s,CONFIRMED,CANDIDATE,<a href=http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2015arXiv151107820V target=ref>Vanderburg et al. 2015</a>,,0,1.0,,,,,,,,,4886.0,,,0.0,,,,,,,,,,0.74,,,0.0,,,,,11.530999999999999,,0.0,12.569,0.37799999999999995,0.0,11.8,0.03,0.0,,,,12.354000000000001,0.05,0.0,11.458,0.01,0.0,11.179,0.08,0.0,,,,10.033999999999999,0.022000000000000002,0.0,9.549,0.021,0.0,9.454,0.025,0.0,9.402000000000001,0.023,0.0,9.45,0.02,0.0,9.351,0.040999999999999995,0.0,8.84,0.49200000000000005,0.0,0.843,0.442,0.0,0.485,0.03,0.0,0.095,0.033,0.0,0.58,0.033,0.0,,,1.4226108,,,0,2456810.892,,,0,0.0365,,,0.0,0.05,,,0.0,,,,,0.52,,,0.0,,,,,0.01782,,,0.0,0.138,,,0.0,1.55,,,0.0,,,,,1
